Sampling_Date,Year,Month,Season,Operator,CO2_trtmt,Ring,Block,Collar_Unique_ID,SampleTrackerNo,TFUcorr_Final_CH4_flux,TFUcorr_Final_CO2_flux,TFUcorr_Final_N2O_flux,Final_CH4_MDF,Final_CO2_MDF,Final_N2O_MDF
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,5,3,5.2,8237,-47.805,35.677,-1.257,10.468,4.139,4.291
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,5,3,5.3,8238,-26.796,32.353,-13.43,10.551,4.172,4.325
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,5,3,5.4,8239,-33.579,33.789,5.744,10.703,4.232,4.387
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,5,3,5.5,8240,-29.02,38.91,1.587,10.126,4.004,4.151
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,5,3,5.6,8241,-26.848,32.175,-5.258,10.622,4.2,4.354
06/08/2014,2014,Aug,Winter,Chris,Ambient,6,3,6.1,8242,-35.482,58.847,14.51,10.393,4.11,4.26
06/08/2014,2014,Aug,Winter,Chris,Ambient,6,3,6.2,8243,-19.99,66.394,-1.99,10.284,4.066,4.215
06/08/2014,2014,Aug,Winter,Chris,Ambient,6,3,6.3,8244,-102.921,24.226,-4.811,34.346,3.935,4.079
06/08/2014,2014,Aug,Winter,Chris,Ambient,6,3,6.4,8245,-70.448,33.184,-0.263,36.196,4.147,4.299
06/08/2014,2014,Aug,Winter,Chris,Ambient,6,3,6.5,8246,-33.356,57.782,1.363,10.678,4.222,4.377
06/08/2014,2014,Aug,Winter,Chris,Ambient,6,3,6.6,8247,-18.021,41.067,0.631,10.13,4.006,4.152
06/08/2014,2014,Aug,Winter,Chris,Ambient,6,3,6.7,8248,-45.258,33.053,5.701,10.074,3.983,4.13
09/09/2014,2014,Sep,Winter,Loic,Elevated,1,1,1,8249,-10.226,116.049,7.6,10.467,4.139,4.291
09/09/2014,2014,Sep,Winter,Loic,Elevated,1,1,1.1,8250,-14.35,86.611,4.334,10.062,3.979,4.125
09/09/2014,2014,Sep,Winter,Loic,Elevated,1,1,1.2,8251,-9.364,126.833,4.359,9.82,3.883,4.025
09/09/2014,2014,Sep,Winter,Loic,Elevated,1,1,1.4,8252,-9.977,133.195,6.697,10.393,4.11,4.26
09/09/2014,2014,Sep,Winter,Loic,Elevated,1,1,1.5,8253,-17.063,128.678,18.684,10.487,4.147,4.299
09/09/2014,2014,Sep,Winter,Loic,Elevated,1,1,1.6,8254,-19.112,133.207,13.755,11.029,4.361,4.521
09/09/2014,2014,Sep,Winter,Loic,Elevated,1,1,1.7,8255,-5.933,101.815,4.525,10.282,4.065,4.215
09/09/2014,2014,Sep,Winter,Loic,Ambient,2,1,2,8256,-18.289,103.425,6.549,10.533,4.165,4.317
09/09/2014,2014,Sep,Winter,Loic,Ambient,2,1,2.1,8257,-9.845,152.314,6.806,10.307,4.075,4.225
09/09/2014,2014,Sep,Winter,Loic,Ambient,2,1,2.2,8258,-18.622,90.311,3.892,9.599,3.795,3.935
09/09/2014,2014,Sep,Winter,Loic,Ambient,2,1,2.3,8259,-22.955,115.214,-10.652,10.571,4.18,4.333
09/09/2014,2014,Sep,Winter,Loic,Ambient,2,1,2.5,8260,-27.044,83.13,-12.464,10.605,4.193,4.347
09/09/2014,2014,Sep,Winter,Loic,Ambient,2,1,2.6,8261,-20.476,90.019,-9.731,10.585,4.185,4.339
09/09/2014,2014,Sep,Winter,Loic,Ambient,2,1,2.7,8262,-34.086,158.576,-1.563,10.405,4.114,4.265
09/09/2014,2014,Sep,Winter,Chris,Ambient,3,2,3,8263,-17.409,132.581,3.793,9.995,3.952,4.097
09/09/2014,2014,Sep,Winter,Chris,Ambient,3,2,3.1,8264,-4.39,109.921,7.45,9.822,3.884,4.026
09/09/2014,2014,Sep,Winter,Chris,Ambient,3,2,3.2,8265,-23.928,88.891,8.761,10.318,4.08,4.23
09/09/2014,2014,Sep,Winter,Chris,Ambient,3,2,3.4,8266,-29.457,126.35,-0.097,10.21,4.037,4.185
09/09/2014,2014,Sep,Winter,Chris,Ambient,3,2,3.5,8267,-97.657,88.317,9.513,34.992,4.009,4.156
09/09/2014,2014,Sep,Winter,Chris,Ambient,3,2,3.6,8268,-57.595,102.65,-5.264,10.06,3.978,4.124
09/09/2014,2014,Sep,Winter,Chris,Ambient,3,2,3.7,8269,-92.566,101.998,3.385,33.894,3.883,4.025
09/09/2014,2014,Sep,Winter,Chris,Elevated,4,2,4,8270,8.158,181.202,12.293,10.557,4.174,4.328
09/09/2014,2014,Sep,Winter,Chris,Elevated,4,2,4.1,8271,-15.648,165.333,2.176,10.744,4.248,4.404
09/09/2014,2014,Sep,Winter,Chris,Elevated,4,2,4.3,8272,-25.234,91.687,-8.236,9.769,3.863,4.004
09/09/2014,2014,Sep,Winter,Chris,Elevated,4,2,4.4,8273,-28.468,133.039,0.79,10.366,4.099,4.249
09/09/2014,2014,Sep,Winter,Chris,Elevated,4,2,4.5,8274,-35.067,93.506,2.672,10.305,4.074,4.224
09/09/2014,2014,Sep,Winter,Chris,Elevated,4,2,4.6,8275,-27.764,83.055,20.807,10.84,4.286,4.443
09/09/2014,2014,Sep,Winter,Chris,Elevated,4,2,4.7,8276,-35.59,83.066,-3.38,9.744,3.853,3.994
09/09/2014,2014,Sep,Winter,Chris,Elevated,5,3,5,8277,-21.564,93.111,5.752,9.8,3.875,4.017
09/09/2014,2014,Sep,Winter,Chris,Elevated,5,3,5.1,8278,-32.673,113.919,1.741,10.057,3.977,4.123
09/09/2014,2014,Sep,Winter,Chris,Elevated,5,3,5.2,8279,-28.129,122.303,16.313,10.286,4.067,4.216
09/09/2014,2014,Sep,Winter,Chris,Elevated,5,3,5.3,8280,-31.234,96.847,9.596,10.389,4.108,4.259
09/09/2014,2014,Sep,Winter,Chris,Elevated,5,3,5.4,8281,-33.28,95.355,9.562,10.477,4.143,4.295
09/09/2014,2014,Sep,Winter,Chris,Elevated,5,3,5.5,8282,-21.987,140.777,14.927,9.895,3.913,4.056
09/09/2014,2014,Sep,Winter,Chris,Elevated,5,3,5.6,8283,-36.376,83.528,-0.711,10.426,4.123,4.274
09/09/2014,2014,Sep,Winter,Loic,Ambient,6,3,6.1,8284,-44.414,142.271,-2.229,10.341,4.089,4.239
09/09/2014,2014,Sep,Winter,Loic,Ambient,6,3,6.2,8285,-30.731,149.208,3.341,10.227,4.044,4.192
09/09/2014,2014,Sep,Winter,Loic,Ambient,6,3,6.3,8286,-44.404,130.515,7.496,9.935,3.928,4.072
09/09/2014,2014,Sep,Winter,Loic,Ambient,6,3,6.4,8287,4.397,136.062,12.878,10.496,4.15,4.302
09/09/2014,2014,Sep,Winter,Loic,Ambient,6,3,6.5,8288,-29.396,123.536,0.954,10.688,4.226,4.381
09/09/2014,2014,Sep,Winter,Loic,Ambient,6,3,6.6,8289,-5.804,131.616,10.715,10.084,3.987,4.134
09/09/2014,2014,Sep,Winter,Loic,Ambient,6,3,6.7,8290,-26.677,127.162,0.657,10.046,3.972,4.118
16/10/2014,2014,Oct,Spring,Chris,Elevated,1,1,1,8291,-11.441,135.055,2.262,10.344,4.09,4.24
16/10/2014,2014,Oct,Spring,Chris,Elevated,1,1,1.1,8292,-15.298,111.169,6.797,10.115,4,4.146
16/10/2014,2014,Oct,Spring,Chris,Elevated,1,1,1.2,8293,-26.169,152.958,-2.922,9.778,3.866,4.008
16/10/2014,2014,Oct,Spring,Chris,Elevated,1,1,1.4,8294,-12.299,97.586,7.462,10.31,4.077,4.226
16/10/2014,2014,Oct,Spring,Chris,Elevated,1,1,1.5,8295,-14.592,147.407,9.877,10.35,4.092,4.243
16/10/2014,2014,Oct,Spring,Chris,Elevated,1,1,1.6,8296,-21.376,114.03,2.83,11.065,4.375,4.536
16/10/2014,2014,Oct,Spring,Chris,Elevated,1,1,1.7,8297,-14.598,113.389,-0.211,10.289,4.068,4.218
16/10/2014,2014,Oct,Spring,Chris,Ambient,2,1,2,8298,-20.362,110.645,5.112,10.652,4.212,4.366
16/10/2014,2014,Oct,Spring,Chris,Ambient,2,1,2.1,8299,-6.743,126.486,6.328,10.569,4.179,4.332
16/10/2014,2014,Oct,Spring,Chris,Ambient,2,1,2.2,8300,-7.098,102.828,14.899,9.697,3.834,3.975
16/10/2014,2014,Oct,Spring,Chris,Ambient,2,1,2.3,8301,-33.079,125.635,0.412,10.649,4.211,4.365
16/10/2014,2014,Oct,Spring,Chris,Ambient,2,1,2.5,8302,-17.019,90.852,5.857,10.727,4.242,4.397
16/10/2014,2014,Oct,Spring,Chris,Ambient,2,1,2.6,8303,-20.125,90.241,0.718,10.759,4.254,4.41
16/10/2014,2014,Oct,Spring,Chris,Ambient,2,1,2.7,8304,-6.769,150.181,8.812,10.613,4.196,4.35
16/10/2014,2014,Oct,Spring,Loic,Ambient,3,2,3,8305,-36.137,132.969,0.27,10.077,3.984,4.131
16/10/2014,2014,Oct,Spring,Loic,Ambient,3,2,3.1,8306,-25.036,112.206,7.456,9.898,3.914,4.057
16/10/2014,2014,Oct,Spring,Loic,Ambient,3,2,3.2,8307,-26.041,85.77,-1.969,10.394,4.11,4.261
16/10/2014,2014,Oct,Spring,Loic,Ambient,3,2,3.4,8308,-35.001,126.372,-2.331,10.201,4.034,4.181
16/10/2014,2014,Oct,Spring,Loic,Ambient,3,2,3.5,8309,-34.41,96.338,-1.22,10.119,4.001,4.148
16/10/2014,2014,Oct,Spring,Loic,Ambient,3,2,3.6,8310,,,,,,
16/10/2014,2014,Oct,Spring,Loic,Ambient,3,2,3.7,8311,-5.032,106.439,4.181,9.863,3.9,4.043
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,4,2,4,8312,-14.758,129.085,-2.026,10.74,4.246,4.402
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,4,2,4.1,8313,-18.848,131.199,-1.966,11.043,4.366,4.526
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,4,2,4.3,8314,-36.006,86.246,9.712,9.839,3.89,4.033
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,4,2,4.4,8315,-17.108,115.808,-8.072,10.555,4.174,4.327
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,4,2,4.5,8316,-11.84,117.024,3.962,10.469,4.14,4.291
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,4,2,4.6,8317,-6.238,130.049,2.198,10.971,4.338,4.497
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,4,2,4.7,8318,-16.047,96.981,1.173,9.862,3.9,4.043
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,5,3,5,8319,-29.219,97.596,-0.994,9.777,3.866,4.008
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,5,3,5.1,8320,-40.186,89.575,-3.788,9.967,3.941,4.086
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,5,3,5.2,8321,-43.69,99.677,-1.187,10.209,4.037,4.185
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,5,3,5.3,8322,-24.29,109.863,1.945,10.395,4.11,4.261
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,5,3,5.4,8323,-28.21,107.366,-4.167,10.393,4.11,4.26
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,5,3,5.5,8324,-23.759,125.457,-0.788,9.824,3.884,4.027
16/10/2014,2014,Oct,Spring,Jasmine,Elevated,5,3,5.6,8325,-29.91,117.105,-0.678,10.294,4.07,4.219
16/10/2014,2014,Oct,Spring,Loic,Ambient,6,3,6.1,8326,-31.987,162.492,1.064,10.58,4.183,4.337
16/10/2014,2014,Oct,Spring,Loic,Ambient,6,3,6.2,8327,,,,,,
16/10/2014,2014,Oct,Spring,Loic,Ambient,6,3,6.3,8328,-30.308,139.516,-2.583,10.111,3.998,4.144
16/10/2014,2014,Oct,Spring,Loic,Ambient,6,3,6.4,8329,-22.686,142.68,-3.121,10.718,4.238,4.393
16/10/2014,2014,Oct,Spring,Loic,Ambient,6,3,6.5,8330,-28.56,133.274,1.275,10.914,4.315,4.474
16/10/2014,2014,Oct,Spring,Loic,Ambient,6,3,6.6,8331,-18.275,160.573,3.33,10.317,4.079,4.229
16/10/2014,2014,Oct,Spring,Loic,Ambient,6,3,6.7,8332,-24.054,138.452,10.095,10.245,4.051,4.199
18/11/2014,2014,Nov,Spring,Chris,Elevated,1,1,1,8333,-17.063,71.45,-1.757,10.053,3.975,4.121
18/11/2014,2014,Nov,Spring,Chris,Elevated,1,1,1.1,8334,-21.741,59.325,-1.853,9.66,3.82,3.96
18/11/2014,2014,Nov,Spring,Chris,Elevated,1,1,1.2,8335,-27.651,87.676,2.389,9.406,3.719,3.856
18/11/2014,2014,Nov,Spring,Chris,Elevated,1,1,1.4,8336,-24.114,47.442,4.142,10.002,3.955,4.1
18/11/2014,2014,Nov,Spring,Chris,Elevated,1,1,1.5,8337,-26.178,64.96,1.189,10.116,4,4.147
18/11/2014,2014,Nov,Spring,Chris,Elevated,1,1,1.6,8338,-29.649,75.584,-1.166,10.461,4.136,4.288
18/11/2014,2014,Nov,Spring,Chris,Elevated,1,1,1.7,8339,-16.608,67.766,3.146,9.884,3.908,4.052
18/11/2014,2014,Nov,Spring,Loic,Ambient,2,1,2,8340,-31.554,68.469,1.455,10.039,3.969,4.115
18/11/2014,2014,Nov,Spring,Loic,Ambient,2,1,2.1,8341,-13.038,103.713,6.468,9.871,3.903,4.046
18/11/2014,2014,Nov,Spring,Loic,Ambient,2,1,2.2,8342,-27.61,63.067,-0.03,9.181,3.63,3.763
18/11/2014,2014,Nov,Spring,Loic,Ambient,2,1,2.3,8343,-27.443,68.09,-0.383,10.205,4.035,4.183
18/11/2014,2014,Nov,Spring,Loic,Ambient,2,1,2.5,8344,-39.15,55.663,-2.685,10.138,4.009,4.156
18/11/2014,2014,Nov,Spring,Loic,Ambient,2,1,2.6,8345,-27.354,67.476,1.92,10.101,3.994,4.14
18/11/2014,2014,Nov,Spring,Loic,Ambient,2,1,2.7,8346,-22.897,110.604,-0.948,10.035,3.968,4.113
18/11/2014,2014,Nov,Spring,Loic,Ambient,3,2,3,8347,-46.719,99.184,-0.013,9.844,3.892,4.035
18/11/2014,2014,Nov,Spring,Loic,Ambient,3,2,3.1,8348,-45.421,60.324,-1.085,9.611,3.8,3.94
18/11/2014,2014,Nov,Spring,Loic,Ambient,3,2,3.2,8349,-39.022,63.264,4.055,10.191,4.029,4.177
18/11/2014,2014,Nov,Spring,Loic,Ambient,3,2,3.4,8350,-39.406,115.155,1.691,10.082,3.986,4.133
18/11/2014,2014,Nov,Spring,Loic,Ambient,3,2,3.5,8351,-48.155,51.029,-2.019,9.927,3.925,4.069
18/11/2014,2014,Nov,Spring,Loic,Ambient,3,2,3.6,8352,-47.333,70.607,-0.114,9.788,3.87,4.012
18/11/2014,2014,Nov,Spring,Loic,Ambient,3,2,3.7,8353,-40.038,60.738,-0.771,9.678,3.827,3.967
18/11/2014,2014,Nov,Spring,Loic,Elevated,4,2,4,8354,-32.314,91.115,3.196,10.096,3.992,4.138
18/11/2014,2014,Nov,Spring,Loic,Elevated,4,2,4.1,8355,-33.419,122.91,3.949,10.387,4.107,4.258
18/11/2014,2014,Nov,Spring,Loic,Elevated,4,2,4.3,8356,-40.686,106.497,-4.106,9.404,3.718,3.855
18/11/2014,2014,Nov,Spring,Loic,Elevated,4,2,4.4,8357,-26.457,89.037,6.14,9.989,3.95,4.095
18/11/2014,2014,Nov,Spring,Loic,Elevated,4,2,4.5,8358,-36.892,96.213,1.904,9.996,3.953,4.098
18/11/2014,2014,Nov,Spring,Loic,Elevated,4,2,4.6,8359,-35.602,96.137,0.217,10.391,4.108,4.259
18/11/2014,2014,Nov,Spring,Loic,Elevated,4,2,4.7,8360,-26.918,63.077,0.205,9.457,3.739,3.876
18/11/2014,2014,Nov,Spring,Chris,Elevated,5,3,5,8361,-42.194,63.784,1.667,9.376,3.707,3.843
18/11/2014,2014,Nov,Spring,Chris,Elevated,5,3,5.1,8362,-46.276,63.508,-0.824,9.595,3.794,3.933
18/11/2014,2014,Nov,Spring,Chris,Elevated,5,3,5.2,8363,-52.82,76.404,1.46,9.895,3.913,4.056
18/11/2014,2014,Nov,Spring,Chris,Elevated,5,3,5.3,8364,-32.998,66.395,-0.743,10.06,3.978,4.124
18/11/2014,2014,Nov,Spring,Chris,Elevated,5,3,5.4,8365,-30.901,69.427,-0.579,10.005,3.956,4.101
18/11/2014,2014,Nov,Spring,Chris,Elevated,5,3,5.5,8366,-55.871,86.463,-4.811,9.515,3.762,3.9
18/11/2014,2014,Nov,Spring,Chris,Elevated,5,3,5.6,8367,-48.941,69.873,-2.293,9.981,3.946,4.091
18/11/2014,2014,Nov,Spring,Chris,Ambient,6,3,6.1,8368,-44.473,87.201,1.292,10.075,3.983,4.13
18/11/2014,2014,Nov,Spring,Chris,Ambient,6,3,6.2,8369,-45.602,98.367,-0.747,9.949,3.934,4.078
18/11/2014,2014,Nov,Spring,Chris,Ambient,6,3,6.3,8370,-49.227,92.756,3.811,9.718,3.842,3.983
18/11/2014,2014,Nov,Spring,Chris,Ambient,6,3,6.4,8371,-26.609,70.347,4.805,10.351,4.093,4.243
18/11/2014,2014,Nov,Spring,Chris,Ambient,6,3,6.5,8372,-48.757,78.516,6.395,10.54,4.168,4.32
18/11/2014,2014,Nov,Spring,Chris,Ambient,6,3,6.6,8373,-22.816,102.868,8.027,9.984,3.948,4.093
18/11/2014,2014,Nov,Spring,Chris,Ambient,6,3,6.7,8374,-52.184,58.286,-2.199,9.878,3.906,4.049
15/12/2014,2014,Dec,Spring,Chris,Elevated,1,1,1,8816,-0.966,190.667,8.265,10.122,4.002,4.149
15/12/2014,2014,Dec,Spring,Chris,Elevated,1,1,1.1,8817,15.179,214.203,9.467,9.816,3.881,4.024
15/12/2014,2014,Dec,Spring,Chris,Elevated,1,1,1.2,8818,13.25,301.224,12.645,9.426,3.727,3.864
15/12/2014,2014,Dec,Spring,Chris,Elevated,1,1,1.4,8819,,202.138,35.788,34.49,3.951,4.096
15/12/2014,2014,Dec,Spring,Chris,Elevated,1,1,1.5,8820,,271.173,36.468,34.69,3.974,4.12
15/12/2014,2014,Dec,Spring,Chris,Elevated,1,1,1.6,8821,-24.627,235.742,16.939,10.493,4.149,4.301
15/12/2014,2014,Dec,Spring,Chris,Elevated,1,1,1.7,8822,-16.71,246.856,30.309,10.02,3.962,4.107
15/12/2014,2014,Dec,Spring,Jasmine,Ambient,2,1,2,8823,7.901,246.271,20.059,10.115,4,4.146
15/12/2014,2014,Dec,Spring,Jasmine,Ambient,2,1,2.1,8824,,245.099,19.14,35.074,4.018,4.165
15/12/2014,2014,Dec,Spring,Jasmine,Ambient,2,1,2.2,8825,-9.921,181.644,14.864,9.264,3.663,3.797
15/12/2014,2014,Dec,Spring,Jasmine,Ambient,2,1,2.3,8826,-9.61,270.661,23.834,10.269,4.06,4.209
15/12/2014,2014,Dec,Spring,Jasmine,Ambient,2,1,2.5,8827,6.391,160.102,9.755,10.232,4.046,4.194
15/12/2014,2014,Dec,Spring,Jasmine,Ambient,2,1,2.6,8828,-14.207,179.761,24.98,10.32,4.08,4.23
15/12/2014,2014,Dec,Spring,Jasmine,Ambient,2,1,2.7,8829,-0.137,301.568,59.329,10.105,3.996,4.142
15/12/2014,2014,Dec,Spring,Loic,Ambient,3,2,3,8830,,,,,,
15/12/2014,2014,Dec,Spring,Loic,Ambient,3,2,3.1,8831,-13.807,170.412,5.62,9.687,3.83,3.971
15/12/2014,2014,Dec,Spring,Loic,Ambient,3,2,3.2,8832,-20.636,202.048,-6.103,10.277,4.063,4.212
15/12/2014,2014,Dec,Spring,Loic,Ambient,3,2,3.4,8833,-29.141,241.805,-0.998,10.04,3.97,4.115
15/12/2014,2014,Dec,Spring,Loic,Ambient,3,2,3.5,8834,-23.355,172.883,-3.01,10.018,3.961,4.106
15/12/2014,2014,Dec,Spring,Loic,Ambient,3,2,3.6,8835,-25.013,216.353,6.691,9.805,3.877,4.019
15/12/2014,2014,Dec,Spring,Loic,Ambient,3,2,3.7,8836,-22.131,199.449,1.455,9.812,3.88,4.022
15/12/2014,2014,Dec,Spring,Jasmine,Elevated,4,2,4,8837,-30.472,285.07,-11.675,10.32,4.08,4.23
15/12/2014,2014,Dec,Spring,Jasmine,Elevated,4,2,4.1,8838,10.636,276.874,-1.526,10.758,4.254,4.41
15/12/2014,2014,Dec,Spring,Jasmine,Elevated,4,2,4.3,8839,-21.972,434.025,12.376,9.604,3.797,3.937
15/12/2014,2014,Dec,Spring,Jasmine,Elevated,4,2,4.4,8840,-30.883,221.939,13.941,10.181,4.025,4.173
15/12/2014,2014,Dec,Spring,Jasmine,Elevated,4,2,4.5,8841,-21.06,230.457,10.919,10.047,3.973,4.118
15/12/2014,2014,Dec,Spring,Jasmine,Elevated,4,2,4.6,8842,-79.294,266.566,20.056,36.778,4.213,4.368
15/12/2014,2014,Dec,Spring,Jasmine,Elevated,4,2,4.7,8843,-3.52,151.176,14.648,9.619,3.803,3.943
15/12/2014,2014,Dec,Spring,Loic,Elevated,5,3,5,8844,-25.834,186.454,5.951,9.496,3.755,3.893
15/12/2014,2014,Dec,Spring,Loic,Elevated,5,3,5.1,8845,-44.004,222.969,0.642,9.627,3.806,3.946
15/12/2014,2014,Dec,Spring,Loic,Elevated,5,3,5.2,8846,-44.36,257.442,16.974,9.907,3.917,4.061
15/12/2014,2014,Dec,Spring,Loic,Elevated,5,3,5.3,8847,-32.617,209.484,-8.165,10.089,3.989,4.135
15/12/2014,2014,Dec,Spring,Loic,Elevated,5,3,5.4,8848,-36.777,217.277,-13.254,10.072,3.983,4.129
15/12/2014,2014,Dec,Spring,Loic,Elevated,5,3,5.5,8849,-28.404,310.762,1.645,9.536,3.771,3.909
15/12/2014,2014,Dec,Spring,Loic,Elevated,5,3,5.6,8850,,,,,,
15/12/2014,2014,Dec,Spring,Chris,Ambient,6,3,6.1,8851,-34.334,273.138,36.089,10.115,4,4.146
15/12/2014,2014,Dec,Spring,Chris,Ambient,6,3,6.2,8852,-21.664,270.155,37.537,9.999,3.954,4.099
15/12/2014,2014,Dec,Spring,Chris,Ambient,6,3,6.3,8853,-25.49,259.01,86.132,9.737,3.85,13.776
15/12/2014,2014,Dec,Spring,Chris,Ambient,6,3,6.4,8854,-11.931,237.282,7.298,10.386,4.107,4.257
15/12/2014,2014,Dec,Spring,Chris,Ambient,6,3,6.5,8855,-7.031,222.59,13.051,10.575,4.182,4.335
15/12/2014,2014,Dec,Spring,Chris,Ambient,6,3,6.6,8856,-25.413,230.87,37.473,10.017,3.961,4.106
15/12/2014,2014,Dec,Spring,Chris,Ambient,6,3,6.7,8857,-43.412,208.244,4.751,9.967,3.941,4.086
09/01/2015,2015,Jan,Summer,Jasmine,Elevated,1,1,1,8864,,116.154,-0.587,34.479,3.95,4.095
09/01/2015,2015,Jan,Summer,Jasmine,Elevated,1,1,1.1,8865,,130.709,-1.011,33.234,3.807,3.947
09/01/2015,2015,Jan,Summer,Jasmine,Elevated,1,1,1.2,8866,,143.317,0.235,32.307,3.701,3.837
09/01/2015,2015,Jan,Summer,Jasmine,Elevated,1,1,1.4,8867,-45.061,140.312,-4.55,9.878,3.906,4.049
09/01/2015,2015,Jan,Summer,Jasmine,Elevated,1,1,1.5,8868,-45.453,152.289,5.36,10.038,3.969,4.115
09/01/2015,2015,Jan,Summer,Jasmine,Elevated,1,1,1.6,8869,-61.491,104.005,0.965,10.513,4.157,4.309
09/01/2015,2015,Jan,Summer,Jasmine,Elevated,1,1,1.7,8870,-44.48,120.491,-3.773,9.85,3.895,4.037
09/01/2015,2015,Jan,Summer,Chris,Ambient,2,1,2,8871,-45.566,114.185,3.363,10.135,4.007,4.154
09/01/2015,2015,Jan,Summer,Chris,Ambient,2,1,2.1,8872,-31.864,165.935,1.117,10.017,3.961,4.106
09/01/2015,2015,Jan,Summer,Chris,Ambient,2,1,2.2,8873,-26.845,105.228,3.902,9.23,3.65,3.783
09/01/2015,2015,Jan,Summer,Chris,Ambient,2,1,2.3,8874,-27.51,124.707,6.727,10.187,4.028,4.176
09/01/2015,2015,Jan,Summer,Chris,Ambient,2,1,2.5,8875,-34.723,96.363,6.78,10.214,4.038,4.187
09/01/2015,2015,Jan,Summer,Chris,Ambient,2,1,2.6,8876,-35.909,103.183,1.412,10.218,4.04,4.188
09/01/2015,2015,Jan,Summer,Chris,Ambient,2,1,2.7,8877,-36.356,179.56,2.938,10.105,3.995,4.142
09/01/2015,2015,Jan,Summer,Loic,Ambient,3,2,3,8878,,,,,,
09/01/2015,2015,Jan,Summer,Loic,Ambient,3,2,3.1,8879,-36.474,148.907,5.408,9.633,3.809,3.949
09/01/2015,2015,Jan,Summer,Loic,Ambient,3,2,3.2,8880,-52.072,156.483,-6.968,10.13,4.005,4.152
09/01/2015,2015,Jan,Summer,Loic,Ambient,3,2,3.4,8881,-55.285,176.455,14.668,10.006,3.956,4.101
09/01/2015,2015,Jan,Summer,Loic,Ambient,3,2,3.5,8882,-47.604,161.761,3.157,9.928,3.926,4.07
09/01/2015,2015,Jan,Summer,Loic,Ambient,3,2,3.6,8883,-42.865,182.913,4.408,9.844,3.892,4.035
09/01/2015,2015,Jan,Summer,Loic,Ambient,3,2,3.7,8884,-54.083,158.079,-5.716,9.687,3.83,3.971
09/01/2015,2015,Jan,Summer,Chris,Elevated,4,2,4,8885,-41.386,196.636,-7.641,10.118,4.001,4.147
09/01/2015,2015,Jan,Summer,Chris,Elevated,4,2,4.1,8886,-47.06,297.792,23.053,10.393,4.11,4.26
09/01/2015,2015,Jan,Summer,Chris,Elevated,4,2,4.3,8887,-41.791,195.175,-19.33,9.333,3.69,3.826
09/01/2015,2015,Jan,Summer,Chris,Elevated,4,2,4.4,8888,-55.85,193.011,12.088,9.977,3.945,4.09
09/01/2015,2015,Jan,Summer,Chris,Elevated,4,2,4.5,8889,-48.976,223.402,-0.062,9.918,3.922,4.066
09/01/2015,2015,Jan,Summer,Chris,Elevated,4,2,4.6,8890,-53.701,241.756,0.965,10.393,4.11,4.26
09/01/2015,2015,Jan,Summer,Chris,Elevated,4,2,4.7,8891,-39.445,171.867,2.752,9.374,3.707,3.843
09/01/2015,2015,Jan,Summer,Loic,Elevated,5,3,5,8892,-53.594,172.428,3.117,9.371,3.705,3.841
09/01/2015,2015,Jan,Summer,Loic,Elevated,5,3,5.1,8893,-65.968,119.21,2.193,9.586,3.79,3.929
09/01/2015,2015,Jan,Summer,Loic,Elevated,5,3,5.2,8894,-63.278,175.199,1.433,9.799,3.874,4.017
09/01/2015,2015,Jan,Summer,Loic,Elevated,5,3,5.3,8895,-56.021,136.206,1.267,9.924,3.924,4.068
09/01/2015,2015,Jan,Summer,Loic,Elevated,5,3,5.4,8896,-59.06,164.975,1.151,9.985,3.948,4.093
09/01/2015,2015,Jan,Summer,Loic,Elevated,5,3,5.5,8897,-67.157,212.785,-4.509,9.464,3.742,3.879
09/01/2015,2015,Jan,Summer,Loic,Elevated,5,3,5.6,8898,,,,,,
09/01/2015,2015,Jan,Summer,Jasmine,Ambient,6,3,6.1,8899,-64.541,193.589,-0.863,10.136,4.008,4.155
09/01/2015,2015,Jan,Summer,Jasmine,Ambient,6,3,6.2,8900,-31.016,207.52,16.567,10.013,3.959,4.104
09/01/2015,2015,Jan,Summer,Jasmine,Ambient,6,3,6.3,8901,-41.392,133.993,8.402,9.739,3.851,3.992
09/01/2015,2015,Jan,Summer,Jasmine,Ambient,6,3,6.4,8902,-24.469,208.08,4.757,10.299,4.072,4.222
09/01/2015,2015,Jan,Summer,Jasmine,Ambient,6,3,6.5,8903,-44.381,194.65,7.353,10.487,4.147,4.299
